species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Blue Jay,1,60,0.9000,0.9643,0.9000,0.9310,0.9833
Dickcissel,1,60,0.9000,0.9310,0.9000,0.9153,0.9167
Pileated Woodpecker,1,60,0.9000,0.9153,0.9000,0.9076,0.9333
Surfbird,1,40,0.9000,0.9730,0.9000,0.9351,0.9500
Bridled Titmouse,1,31,0.9032,0.7568,0.9032,0.8235,0.9677
Purple Finch,2,97,0.9072,0.8153,0.9000,0.8528,0.9897
Chestnut-backed Chickadee,1,54,0.9074,0.6901,0.9074,0.7840,1.0000
American Robin,2,119,0.9076,0.8311,0.9081,0.8668,0.9916
Brown Creeper,1,58,0.9138,0.9298,0.9138,0.9217,0.9655
Black Turnstone,1,47,0.9149,1.0000,0.9149,0.9556,0.9787
Tufted Titmouse,1,60,0.9167,0.7857,0.9167,0.8462,0.9833
Green Heron,1,60,0.9167,0.8871,0.9167,0.9016,0.9667
Belted Kingfisher,1,60,0.9167,0.9167,0.9167,0.9167,0.9833
Steller's Jay,1,60,0.9167,0.9167,0.9167,0.9167,1.0000
American Oystercatcher,1,49,0.9184,0.9184,0.9184,0.9184,0.9592
Inca Dove,1,50,0.9200,0.9388,0.9200,0.9293,0.9600
Field Sparrow,1,51,0.9216,0.9400,0.9216,0.9307,0.9804
American Wigeon,2,64,0.9219,0.7658,0.9140,0.8333,0.9688
Snow Bunting,2,64,0.9219,0.8636,0.8558,0.8586,0.9531
Canyon Wren,1,26,0.9231,0.8889,0.9231,0.9057,1.0000
Common Yellowthroat,2,120,0.9250,0.8482,0.9250,0.8841,0.9917
Wilson's Snipe,1,55,0.9273,0.9107,0.9273,0.9189,0.9455
American Dipper,1,31,0.9355,0.8529,0.9355,0.8923,1.0000
Pyrrhuloxia,1,48,0.9375,0.7258,0.9375,0.8182,1.0000
Painted Bunting,2,98,0.9388,0.8657,0.9361,0.8972,0.9898
Gila Woodpecker,1,50,0.9400,0.8103,0.9400,0.8704,0.9800
Brown Pelican,1,34,0.9412,0.8889,0.9412,0.9143,1.0000
Northern Cardinal,2,120,0.9417,0.8743,0.9417,0.9029,0.9917
Semipalmated Plover,1,54,0.9444,0.8500,0.9444,0.8947,1.0000
Ruddy Turnstone,1,55,0.9455,0.9286,0.9455,0.9369,0.9818
Black-bellied Plover,2,77,0.9481,0.8887,0.9476,0.9162,0.9870
California Quail,2,78,0.9487,0.9091,0.9091,0.9091,0.9872
Ruffed Grouse,1,40,0.9500,0.9048,0.9500,0.9268,1.0000
Veery,1,41,0.9512,0.7091,0.9512,0.8125,0.9756
Burrowing Owl,1,43,0.9535,0.7885,0.9535,0.8632,0.9535
Green-tailed Towhee,1,28,0.9643,0.8710,0.9643,0.9153,1.0000
Roseate Spoonbill,1,29,0.9655,0.9333,0.9655,0.9492,0.9655
American Tree Sparrow,1,59,0.9661,0.8769,0.9661,0.9194,1.0000
Black Phoebe,1,60,0.9667,0.8657,0.9667,0.9134,0.9833
Black-necked Stilt,1,33,0.9697,0.9412,0.9697,0.9552,0.9697
Blue-winged Warbler,1,38,0.9737,0.8605,0.9737,0.9136,1.0000
Black-billed Magpie,1,38,0.9737,0.8043,0.9737,0.8810,0.9737
Great Horned Owl,1,46,0.9783,0.8333,0.9783,0.9000,0.9783
Gambel's Quail,2,52,0.9808,0.9567,0.9706,0.9635,0.9808
American Avocet,1,54,0.9815,0.9636,0.9815,0.9725,1.0000
Black-bellied Whistling-Duck,1,20,1.0000,0.9091,1.0000,0.9524,1.0000
