species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Winter Wren,1,54,0.3889,0.3500,0.3889,0.3684,0.6111
Red-throated Loon,2,59,0.3898,0.2255,0.2447,0.2347,0.6271
Yellow-bellied Sapsucker,1,59,0.3898,0.3286,0.3898,0.3566,0.6441
Clark's Nutcracker,1,46,0.3913,0.5806,0.3913,0.4675,0.5652
Wood Thrush,1,46,0.3913,0.5806,0.3913,0.4675,0.6739
Little Blue Heron,2,97,0.3918,0.2862,0.3529,0.3160,0.7113
Northern Pintail,2,66,0.3939,0.4643,0.3631,0.4018,0.5455
Blue-winged Warbler,1,38,0.3947,0.3261,0.3947,0.3571,0.8158
Mountain Chickadee,1,53,0.3962,0.2917,0.3962,0.3360,0.8302
Cape May Warbler,1,60,0.4000,0.4800,0.4000,0.4364,0.5500
Eastern Bluebird,1,60,0.4000,0.3750,0.4000,0.3871,0.7333
Black-crowned Night-Heron,2,114,0.4035,0.4769,0.3991,0.4328,0.6667
Barn Owl,1,52,0.4038,0.4773,0.4038,0.4375,0.5769
Black-legged Kittiwake,2,42,0.4048,0.2742,0.4062,0.3267,0.6667
Bronzed Cowbird,1,32,0.4062,0.2766,0.4062,0.3291,0.7188
Western Bluebird,1,59,0.4068,0.5581,0.4068,0.4706,0.7458
Pigeon Guillemot,2,59,0.4068,0.3322,0.3732,0.3494,0.5763
Crested Caracara,1,54,0.4074,0.3860,0.4074,0.3964,0.6667
Fox Sparrow,3,119,0.4118,0.3519,0.3271,0.3350,0.6891
Western Screech-Owl,1,34,0.4118,0.2593,0.4118,0.3182,0.9118
Northern Gannet,2,80,0.4125,0.3636,0.3417,0.3522,0.7125
Black Scoter,2,41,0.4146,0.4123,0.4366,0.4232,0.5122
Great Crested Flycatcher,1,53,0.4151,0.3607,0.4151,0.3860,0.5660
European Starling,3,154,0.4156,0.4389,0.3736,0.3968,0.6883
Horned Lark,1,60,0.4167,0.6250,0.4167,0.5000,0.6167
Ovenbird,1,60,0.4167,0.5319,0.4167,0.4673,0.6000
Dickcissel,1,60,0.4167,0.4098,0.4167,0.4132,0.6500
American Coot,1,60,0.4167,0.5556,0.4167,0.4762,0.5833
Dunlin,2,93,0.4194,0.5196,0.4552,0.4771,0.6452
Baltimore Oriole,2,107,0.4206,0.4282,0.4008,0.4135,0.7850
Blue-headed Vireo,1,52,0.4231,0.3143,0.4231,0.3607,0.6346
Chimney Swift,1,33,0.4242,0.4375,0.4242,0.4308,0.7879
Double-crested Cormorant,2,106,0.4245,0.3267,0.4238,0.3670,0.7642
Gray Jay,1,54,0.4259,0.4894,0.4259,0.4554,0.6111
American Kestrel,2,115,0.4261,0.3818,0.4212,0.4004,0.6348
Western Grebe,1,42,0.4286,0.5455,0.4286,0.4800,0.9048
Costa's Hummingbird,2,58,0.4310,0.2232,0.3378,0.2688,0.5517
Brown-headed Cowbird,2,109,0.4312,0.3937,0.4122,0.4007,0.6789
Redhead,2,44,0.4318,0.3178,0.4172,0.3571,0.6818
Pine Grosbeak,2,74,0.4324,0.5227,0.4316,0.4663,0.7568
Yellow Warbler,1,60,0.4333,0.3095,0.4333,0.3611,0.7500
Belted Kingfisher,1,60,0.4333,0.5532,0.4333,0.4860,0.6500
Phainopepla,2,53,0.4340,0.3603,0.4095,0.3829,0.6226
Ross's Goose,1,23,0.4348,0.4000,0.4348,0.4167,0.7391
Rufous Hummingbird,2,87,0.4368,0.4811,0.4432,0.4612,0.7356
Common Eider,3,73,0.4384,0.4039,0.4336,0.4128,0.6164
Veery,1,41,0.4390,0.5294,0.4390,0.4800,0.7317
Northern Shoveler,2,100,0.4400,0.4154,0.4167,0.4158,0.6400
Gadwall,2,75,0.4400,0.2871,0.3294,0.2963,0.6000
White-faced Ibis,1,34,0.4412,0.3261,0.4412,0.3750,0.7941
Common Yellowthroat,2,120,0.4417,0.4911,0.4417,0.4646,0.7000
Surf Scoter,2,61,0.4426,0.3322,0.3722,0.3398,0.6393
Ruddy Duck,3,106,0.4434,0.4713,0.4330,0.4375,0.6887
Canvasback,2,72,0.4444,0.6794,0.4170,0.4963,0.7639
Wilson's Phalarope,2,81,0.4444,0.4858,0.3902,0.4304,0.6420
Long-tailed Duck,3,65,0.4462,0.3437,0.4024,0.3402,0.6923
Say's Phoebe,1,58,0.4483,0.5000,0.4483,0.4727,0.5862
Common Grackle,1,58,0.4483,0.4643,0.4483,0.4561,0.6207
Snowy Egret,1,49,0.4490,0.2895,0.4490,0.3520,0.8163
Green Heron,1,60,0.4500,0.4737,0.4500,0.4615,0.6667
Gray Catbird,1,60,0.4500,0.3553,0.4500,0.3971,0.6500
Townsend's Warbler,1,60,0.4500,0.5192,0.4500,0.4821,0.7500
Forster's Tern,1,60,0.4500,0.2812,0.4500,0.3462,0.8667
Pine Siskin,1,60,0.4500,0.3971,0.4500,0.4219,0.6500
Eastern Kingbird,1,60,0.4500,0.4737,0.4500,0.4615,0.6833
Surfbird,1,40,0.4500,0.4865,0.4500,0.4675,0.7750
Blackburnian Warbler,1,51,0.4510,0.4423,0.4510,0.4466,0.7451
Bridled Titmouse,1,31,0.4516,0.4242,0.4516,0.4375,0.8065
